epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1002.24,1.49879,1.15834,1.50005,0.63576,0.53077,0.57601,0.27776,1.51015,1.21335,1.45708,0.0087856,0.0087856,0.0087856
186,1007.59,1.46652,1.12695,1.47339,0.69509,0.55329,0.6182,0.29671,1.47441,1.1508,1.43452,0.008779,0.008779,0.008779
187,1012.99,1.4916,1.17315,1.51552,0.68926,0.552,0.62563,0.30372,1.45957,1.16789,1.42405,0.0087724,0.0087724,0.0087724
188,1018.43,1.46453,1.13748,1.48453,0.69512,0.53332,0.61253,0.29675,1.47648,1.18623,1.42966,0.0087658,0.0087658,0.0087658
189,1023.61,1.46375,1.14697,1.49397,0.66565,0.54525,0.60586,0.29086,1.48889,1.18775,1.43337,0.0087592,0.0087592,0.0087592
190,1028.92,1.46177,1.13285,1.48824,0.71231,0.54789,0.61942,0.29726,1.47786,1.15815,1.43957,0.0087526,0.0087526,0.0087526
191,1034.25,1.48182,1.14917,1.49406,0.69781,0.548,0.61085,0.28912,1.49849,1.1627,1.4493,0.008746,0.008746,0.008746
192,1039.43,1.44815,1.11459,1.45852,0.69209,0.5467,0.61901,0.29877,1.46789,1.17779,1.43363,0.0087394,0.0087394,0.0087394
193,1044.97,1.4657,1.1388,1.48906,0.69455,0.55896,0.62538,0.30402,1.45603,1.16211,1.41952,0.0087328,0.0087328,0.0087328
194,1050.3,1.48095,1.14082,1.47462,0.68425,0.5438,0.62664,0.30556,1.45816,1.17851,1.42001,0.0087262,0.0087262,0.0087262
195,1055.47,1.48879,1.14435,1.48146,0.6715,0.56904,0.62276,0.3008,1.45706,1.15189,1.42817,0.0087196,0.0087196,0.0087196
196,1060.62,1.48191,1.133,1.49094,0.70543,0.55795,0.62776,0.30432,1.45178,1.1681,1.42051,0.008713,0.008713,0.008713
197,1065.91,1.44359,1.12766,1.48136,0.69345,0.55331,0.62504,0.30528,1.45312,1.17211,1.41581,0.0087064,0.0087064,0.0087064
198,1071.17,1.49833,1.15648,1.48597,0.68864,0.52843,0.61307,0.29851,1.46185,1.20416,1.42416,0.0086998,0.0086998,0.0086998
199,1076.63,1.49789,1.15463,1.48713,0.66728,0.5499,0.61805,0.30087,1.46718,1.19064,1.42454,0.0086932,0.0086932,0.0086932
200,1082,1.46385,1.14427,1.47688,0.67935,0.55594,0.61966,0.30219,1.45943,1.14071,1.42338,0.0086866,0.0086866,0.0086866
201,1087.18,1.4373,1.12482,1.45891,0.68647,0.55291,0.61606,0.29698,1.47426,1.15926,1.43507,0.00868,0.00868,0.00868
202,1092.46,1.50527,1.17208,1.49772,0.69392,0.54285,0.60542,0.29267,1.47378,1.17935,1.43524,0.0086734,0.0086734,0.0086734
203,1097.82,1.48092,1.13921,1.47984,0.69493,0.55686,0.63112,0.30658,1.45827,1.16515,1.41462,0.0086668,0.0086668,0.0086668
204,1103.23,1.47883,1.14231,1.47544,0.66225,0.55722,0.60536,0.29537,1.47304,1.15793,1.43955,0.0086602,0.0086602,0.0086602
205,1108.52,1.47962,1.1563,1.49771,0.64094,0.52683,0.57144,0.27494,1.4989,1.23094,1.44685,0.0086536,0.0086536,0.0086536
206,1113.98,1.46913,1.15682,1.49688,0.67624,0.55635,0.61156,0.29818,1.45893,1.16885,1.42506,0.008647,0.008647,0.008647
207,1119.3,1.47068,1.15009,1.47802,0.67539,0.55264,0.61568,0.29918,1.45488,1.16753,1.42581,0.0086404,0.0086404,0.0086404
208,1124.37,1.442,1.13935,1.46784,0.66917,0.55415,0.61582,0.29832,1.46128,1.16792,1.4254,0.0086338,0.0086338,0.0086338
209,1129.59,1.44749,1.11629,1.4781,0.66056,0.55409,0.60659,0.29418,1.46603,1.16402,1.43299,0.0086272,0.0086272,0.0086272
210,1134.69,1.46944,1.14273,1.49165,0.68111,0.55708,0.62482,0.30266,1.44783,1.18341,1.41947,0.0086206,0.0086206,0.0086206
211,1140.04,1.47463,1.15648,1.50021,0.68986,0.54692,0.6133,0.29806,1.45877,1.15418,1.4263,0.008614,0.008614,0.008614
212,1145.18,1.45381,1.13079,1.48424,0.69415,0.53057,0.60196,0.29244,1.47679,1.16947,1.43629,0.0086074,0.0086074,0.0086074
213,1150.65,1.46756,1.16017,1.49895,0.69216,0.55443,0.61946,0.29642,1.46285,1.21169,1.42596,0.0086008,0.0086008,0.0086008
214,1155.88,1.44076,1.12409,1.47016,0.68398,0.5621,0.62843,0.30232,1.45239,1.17687,1.42262,0.0085942,0.0085942,0.0085942
215,1161.21,1.42457,1.10184,1.44571,0.67748,0.56624,0.62935,0.30415,1.45098,1.15484,1.41982,0.0085876,0.0085876,0.0085876
216,1166.58,1.41835,1.12588,1.46349,0.64069,0.55992,0.62078,0.30024,1.45503,1.19035,1.41932,0.008581,0.008581,0.008581
217,1171.86,1.44261,1.10752,1.45216,0.69474,0.56432,0.63106,0.30699,1.44965,1.14733,1.41272,0.0085744,0.0085744,0.0085744
218,1177.01,1.45506,1.12691,1.48179,0.69409,0.57468,0.63383,0.30959,1.45185,1.15197,1.41966,0.0085678,0.0085678,0.0085678
219,1182.18,1.44541,1.12257,1.47797,0.66992,0.5714,0.63103,0.31172,1.43602,1.16556,1.40944,0.0085612,0.0085612,0.0085612
220,1187.68,1.45933,1.14092,1.46527,0.6795,0.56042,0.62847,0.30638,1.46446,1.16722,1.42223,0.0085546,0.0085546,0.0085546
221,1193.04,1.40556,1.08828,1.45023,0.66362,0.563,0.61989,0.30378,1.45081,1.18834,1.41955,0.008548,0.008548,0.008548
222,1198.32,1.42744,1.11498,1.48172,0.69014,0.55673,0.62763,0.30028,1.4557,1.16788,1.41837,0.0085414,0.0085414,0.0085414
223,1203.53,1.42793,1.09499,1.45781,0.63861,0.51742,0.56126,0.2739,1.4976,1.24862,1.45162,0.0085348,0.0085348,0.0085348
224,1208.88,1.41383,1.1179,1.48182,0.67629,0.55601,0.60562,0.29415,1.48401,1.17052,1.44239,0.0085282,0.0085282,0.0085282
225,1214.29,1.45104,1.12047,1.46962,0.66487,0.56556,0.61112,0.29647,1.47075,1.15615,1.432,0.0085216,0.0085216,0.0085216
226,1219.68,1.45616,1.11942,1.4687,0.69748,0.57166,0.64093,0.31424,1.43123,1.13994,1.40774,0.008515,0.008515,0.008515
227,1227.03,1.44128,1.11639,1.46801,0.71079,0.54917,0.6304,0.31227,1.43693,1.15619,1.40039,0.0085084,0.0085084,0.0085084
228,1233.71,1.4423,1.11078,1.45641,0.69506,0.55901,0.63309,0.30759,1.44802,1.14686,1.41155,0.0085018,0.0085018,0.0085018
229,1240.68,1.45227,1.13902,1.48557,0.70664,0.57024,0.63478,0.31213,1.43477,1.13735,1.40531,0.0084952,0.0084952,0.0084952
230,1247.6,1.43626,1.11428,1.45451,0.69222,0.55464,0.62699,0.30431,1.45274,1.17661,1.41707,0.0084886,0.0084886,0.0084886
231,1253.73,1.44127,1.11627,1.46172,0.69759,0.55672,0.62275,0.30438,1.46278,1.15852,1.42283,0.008482,0.008482,0.008482
232,1258.9,1.46567,1.13442,1.48223,0.66845,0.57118,0.63654,0.31397,1.43205,1.13523,1.40585,0.0084754,0.0084754,0.0084754
233,1264.26,1.45688,1.11716,1.4564,0.67995,0.54948,0.61401,0.30044,1.46401,1.16647,1.41324,0.0084688,0.0084688,0.0084688
234,1269.55,1.43341,1.1156,1.45621,0.69748,0.54769,0.61767,0.30277,1.43603,1.1687,1.40047,0.0084622,0.0084622,0.0084622
235,1274.78,1.44218,1.11111,1.46302,0.67908,0.57119,0.62435,0.30993,1.42672,1.14948,1.4004,0.0084556,0.0084556,0.0084556
236,1280.02,1.42505,1.10212,1.45974,0.68504,0.55568,0.61939,0.30253,1.46177,1.14811,1.42725,0.008449,0.008449,0.008449
237,1285.4,1.42383,1.10337,1.45803,0.69906,0.54398,0.60988,0.29698,1.46861,1.1495,1.43425,0.0084424,0.0084424,0.0084424
238,1290.68,1.41593,1.08301,1.45368,0.65242,0.53366,0.58365,0.2868,1.49077,1.19516,1.4469,0.0084358,0.0084358,0.0084358
239,1296.04,1.46683,1.14755,1.4882,0.66391,0.5484,0.60046,0.29531,1.46749,1.17392,1.42659,0.0084292,0.0084292,0.0084292
240,1301.51,1.47186,1.14845,1.49812,0.67895,0.56421,0.62846,0.30854,1.4308,1.16682,1.4013,0.0084226,0.0084226,0.0084226
241,1306.81,1.44904,1.1415,1.47906,0.67417,0.56003,0.62096,0.30498,1.44904,1.15948,1.41575,0.008416,0.008416,0.008416
242,1312.1,1.41741,1.09907,1.44884,0.6937,0.56574,0.62942,0.30734,1.45019,1.14549,1.41264,0.0084094,0.0084094,0.0084094
243,1317.33,1.45061,1.12552,1.46238,0.65519,0.55688,0.59348,0.28948,1.4833,1.17839,1.44557,0.0084028,0.0084028,0.0084028
244,1322.59,1.44908,1.10689,1.46074,0.68874,0.56498,0.64005,0.31828,1.43008,1.15375,1.39767,0.0083962,0.0083962,0.0083962
245,1327.71,1.45137,1.11784,1.46806,0.71034,0.54271,0.6291,0.31414,1.43785,1.21303,1.41408,0.0083896,0.0083896,0.0083896
246,1333.05,1.41564,1.10056,1.46862,0.70989,0.57717,0.64728,0.31568,1.42469,1.14542,1.40372,0.008383,0.008383,0.008383
247,1338.28,1.44318,1.10942,1.4662,0.70081,0.56756,0.64428,0.31586,1.42006,1.13863,1.40208,0.0083764,0.0083764,0.0083764
248,1343.69,1.43051,1.10753,1.47201,0.70721,0.56287,0.64177,0.31345,1.43234,1.13357,1.40126,0.0083698,0.0083698,0.0083698
249,1348.93,1.41284,1.11139,1.46055,0.69486,0.56084,0.63223,0.30834,1.44504,1.17692,1.40164,0.0083632,0.0083632,0.0083632
250,1354.25,1.42534,1.11194,1.46296,0.69595,0.5554,0.63139,0.30313,1.45376,1.17724,1.41294,0.0083566,0.0083566,0.0083566
251,1359.61,1.43325,1.12151,1.4711,0.70324,0.56744,0.64341,0.31404,1.42811,1.16218,1.40128,0.00835,0.00835,0.00835
252,1364.8,1.45912,1.14586,1.49728,0.68161,0.56655,0.62373,0.30253,1.46308,1.12851,1.42652,0.0083434,0.0083434,0.0083434
253,1370.14,1.43961,1.1239,1.474,0.68167,0.56032,0.61667,0.30218,1.44576,1.14229,1.41684,0.0083368,0.0083368,0.0083368
254,1375.33,1.45579,1.12975,1.48382,0.70843,0.56015,0.63376,0.31042,1.43664,1.12903,1.4011,0.0083302,0.0083302,0.0083302
255,1380.53,1.45091,1.1251,1.48077,0.6914,0.57148,0.62354,0.3081,1.45353,1.13479,1.41734,0.0083236,0.0083236,0.0083236
256,1385.83,1.45474,1.10757,1.47512,0.66049,0.55286,0.60107,0.29719,1.4474,1.17523,1.41769,0.008317,0.008317,0.008317
257,1391.05,1.45325,1.12379,1.47098,0.69714,0.56862,0.63468,0.31327,1.42923,1.14845,1.40928,0.0083104,0.0083104,0.0083104
258,1396.34,1.41648,1.09601,1.45389,0.6761,0.57783,0.63613,0.31182,1.43219,1.15033,1.40425,0.0083038,0.0083038,0.0083038
259,1401.64,1.40567,1.0956,1.45041,0.70102,0.57223,0.63358,0.30971,1.44015,1.14601,1.40545,0.0082972,0.0082972,0.0082972
260,1406.86,1.43798,1.11767,1.47095,0.68598,0.5704,0.63175,0.30694,1.45175,1.12683,1.41992,0.0082906,0.0082906,0.0082906
261,1412.08,1.43495,1.12338,1.47527,0.69142,0.57325,0.64043,0.31358,1.45344,1.13329,1.41673,0.008284,0.008284,0.008284
262,1417.43,1.39188,1.07921,1.44614,0.71415,0.56306,0.63895,0.31013,1.45033,1.14956,1.41318,0.0082774,0.0082774,0.0082774
263,1422.78,1.45396,1.1108,1.45149,0.71301,0.5477,0.63657,0.31561,1.41995,1.1496,1.3941,0.0082708,0.0082708,0.0082708
264,1428.04,1.39442,1.08884,1.44461,0.70796,0.56808,0.6389,0.31672,1.4259,1.14199,1.39572,0.0082642,0.0082642,0.0082642
265,1433.29,1.43534,1.09911,1.44669,0.70114,0.56802,0.64185,0.318,1.42024,1.15299,1.39193,0.0082576,0.0082576,0.0082576
266,1438.49,1.40906,1.08571,1.45732,0.71309,0.57821,0.64717,0.31678,1.42628,1.12801,1.39927,0.008251,0.008251,0.008251
267,1443.81,1.39773,1.07052,1.43352,0.6755,0.57176,0.63025,0.31075,1.43534,1.13679,1.40336,0.0082444,0.0082444,0.0082444
268,1449.18,1.43422,1.10961,1.46401,0.70651,0.57694,0.64357,0.31706,1.44429,1.11384,1.41058,0.0082378,0.0082378,0.0082378
269,1454.45,1.39984,1.08162,1.44029,0.70563,0.56724,0.6477,0.31863,1.43026,1.10539,1.40216,0.0082312,0.0082312,0.0082312
270,1459.93,1.41071,1.11526,1.46655,0.68047,0.57159,0.63049,0.31249,1.43319,1.14193,1.40683,0.0082246,0.0082246,0.0082246
271,1465.25,1.44529,1.11066,1.46754,0.67907,0.55807,0.60799,0.30138,1.45869,1.15817,1.41974,0.008218,0.008218,0.008218
272,1470.46,1.47171,1.14407,1.47866,0.71151,0.56559,0.64458,0.32047,1.42237,1.10521,1.40012,0.0082114,0.0082114,0.0082114
273,1475.69,1.42989,1.10889,1.46411,0.7137,0.57098,0.64868,0.32454,1.4147,1.12024,1.38895,0.0082048,0.0082048,0.0082048
274,1480.96,1.42113,1.116,1.46197,0.69344,0.57121,0.63772,0.31481,1.42133,1.13772,1.39455,0.0081982,0.0081982,0.0081982
275,1486.25,1.41402,1.07633,1.44808,0.72156,0.56654,0.64907,0.32277,1.4079,1.12732,1.39006,0.0081916,0.0081916,0.0081916
276,1491.49,1.42968,1.11106,1.46434,0.6692,0.5585,0.61187,0.3015,1.4544,1.1442,1.42153,0.008185,0.008185,0.008185
277,1496.85,1.40248,1.09523,1.44786,0.68282,0.54218,0.60042,0.29964,1.46099,1.15124,1.42806,0.0081784,0.0081784,0.0081784
278,1502.17,1.42367,1.0983,1.44952,0.70257,0.57687,0.6433,0.31505,1.42344,1.12596,1.39664,0.0081718,0.0081718,0.0081718
279,1507.38,1.43958,1.09485,1.4535,0.70573,0.57965,0.65341,0.32383,1.41126,1.12321,1.38878,0.0081652,0.0081652,0.0081652
280,1512.62,1.4178,1.08135,1.45459,0.69779,0.56609,0.64541,0.32016,1.41918,1.15862,1.38971,0.0081586,0.0081586,0.0081586
281,1517.86,1.45544,1.11764,1.4619,0.70739,0.58466,0.65697,0.32799,1.40303,1.12045,1.38558,0.008152,0.008152,0.008152
282,1523.21,1.43821,1.09402,1.44837,0.72623,0.56912,0.66129,0.32981,1.39805,1.10976,1.37953,0.0081454,0.0081454,0.0081454
283,1528.63,1.4299,1.10443,1.46434,0.68339,0.58375,0.64243,0.31713,1.41538,1.15357,1.39364,0.0081388,0.0081388,0.0081388
284,1533.94,1.42486,1.09988,1.44649,0.69791,0.57475,0.63471,0.31559,1.41976,1.12855,1.39408,0.0081322,0.0081322,0.0081322
285,1539.25,1.44081,1.12528,1.46593,0.63969,0.55102,0.59529,0.29605,1.46836,1.18954,1.43582,0.0081256,0.0081256,0.0081256
286,1544.72,1.41955,1.08611,1.44636,0.6804,0.56487,0.623,0.30414,1.44585,1.15046,1.4171,0.008119,0.008119,0.008119
287,1549.95,1.407,1.09074,1.44081,0.68793,0.55109,0.62106,0.30315,1.44532,1.1743,1.41295,0.0081124,0.0081124,0.0081124
288,1555.15,1.41766,1.08368,1.45301,0.68495,0.56933,0.63672,0.31177,1.43253,1.12242,1.40064,0.0081058,0.0081058,0.0081058
289,1560.4,1.4508,1.12072,1.45029,0.70701,0.58577,0.65102,0.31834,1.41807,1.12247,1.39576,0.0080992,0.0080992,0.0080992
290,1565.52,1.41744,1.07769,1.44261,0.73603,0.56722,0.6569,0.32515,1.41016,1.13231,1.39476,0.0080926,0.0080926,0.0080926
291,1570.95,1.41748,1.08874,1.44064,0.71052,0.57302,0.6552,0.32784,1.40443,1.10591,1.38756,0.008086,0.008086,0.008086
292,1576.19,1.4139,1.0839,1.43233,0.69861,0.56941,0.64591,0.32144,1.41482,1.12088,1.39435,0.0080794,0.0080794,0.0080794
293,1581.43,1.43369,1.0962,1.44462,0.69686,0.58709,0.6567,0.32414,1.41852,1.10425,1.39445,0.0080728,0.0080728,0.0080728
294,1586.63,1.45764,1.12849,1.48785,0.69412,0.58933,0.64347,0.32009,1.42198,1.12394,1.39702,0.0080662,0.0080662,0.0080662
295,1591.99,1.42795,1.0899,1.44751,0.6842,0.57791,0.62567,0.31235,1.41943,1.15052,1.39833,0.0080596,0.0080596,0.0080596
296,1597.2,1.44223,1.10767,1.46774,0.69912,0.58366,0.65696,0.32464,1.41358,1.12399,1.38631,0.008053,0.008053,0.008053
297,1602.45,1.46117,1.12601,1.47074,0.68277,0.56031,0.63024,0.30826,1.43973,1.13006,1.41001,0.0080464,0.0080464,0.0080464
298,1607.84,1.42453,1.09175,1.45184,0.70202,0.57742,0.64165,0.31633,1.42864,1.12169,1.39865,0.0080398,0.0080398,0.0080398
299,1613.29,1.43751,1.10154,1.45196,0.71411,0.57011,0.6604,0.32282,1.41747,1.10271,1.38543,0.0080332,0.0080332,0.0080332
300,1618.49,1.41937,1.08764,1.43943,0.69829,0.5794,0.64566,0.31827,1.42371,1.09684,1.3985,0.0080266,0.0080266,0.0080266
301,1623.7,1.42955,1.08379,1.44201,0.71216,0.57226,0.63962,0.31743,1.4308,1.1304,1.4041,0.00802,0.00802,0.00802
302,1628.98,1.42153,1.09004,1.45006,0.70243,0.58218,0.65218,0.32639,1.41708,1.10951,1.39523,0.0080134,0.0080134,0.0080134
303,1634.12,1.44555,1.11559,1.47313,0.68814,0.57355,0.63743,0.3144,1.43524,1.11712,1.4071,0.0080068,0.0080068,0.0080068
304,1639.43,1.41043,1.09129,1.44234,0.71531,0.58422,0.65311,0.31843,1.42077,1.10873,1.39993,0.0080002,0.0080002,0.0080002
305,1644.73,1.46593,1.12247,1.47096,0.67981,0.56517,0.61401,0.30291,1.45438,1.14507,1.42361,0.0079936,0.0079936,0.0079936
306,1649.98,1.44307,1.10258,1.45192,0.67493,0.58972,0.64071,0.31561,1.42373,1.11266,1.40573,0.007987,0.007987,0.007987
307,1655.09,1.4314,1.10083,1.4506,0.69865,0.5851,0.65129,0.32241,1.43085,1.09866,1.40639,0.0079804,0.0079804,0.0079804
308,1660.36,1.42232,1.11337,1.46807,0.69566,0.59525,0.64906,0.32351,1.42072,1.10842,1.40186,0.0079738,0.0079738,0.0079738
309,1665.6,1.42183,1.08861,1.44074,0.70783,0.58664,0.64289,0.3213,1.41193,1.13102,1.39131,0.0079672,0.0079672,0.0079672
310,1670.91,1.4409,1.09951,1.43533,0.7072,0.57486,0.63764,0.31562,1.42741,1.12754,1.39464,0.0079606,0.0079606,0.0079606
311,1676.36,1.41778,1.09436,1.44505,0.71172,0.56993,0.64596,0.32137,1.41222,1.11203,1.38875,0.007954,0.007954,0.007954
312,1682.03,1.43143,1.08691,1.44944,0.71802,0.568,0.65784,0.32767,1.40372,1.10991,1.38058,0.0079474,0.0079474,0.0079474
313,1687.22,1.43507,1.10859,1.45139,0.69976,0.57672,0.64933,0.32194,1.41875,1.09758,1.39876,0.0079408,0.0079408,0.0079408
314,1692.51,1.44982,1.11529,1.46413,0.65769,0.53955,0.59684,0.29803,1.46834,1.16014,1.43214,0.0079342,0.0079342,0.0079342
315,1697.91,1.44037,1.11102,1.46948,0.7168,0.56878,0.63937,0.31832,1.42559,1.11816,1.40047,0.0079276,0.0079276,0.0079276
316,1703.17,1.41171,1.08892,1.44436,0.71377,0.58696,0.65039,0.32275,1.40639,1.1049,1.38714,0.007921,0.007921,0.007921
317,1708.44,1.41861,1.07584,1.429,0.71383,0.59218,0.66018,0.32933,1.39995,1.09913,1.37951,0.0079144,0.0079144,0.0079144
318,1713.74,1.43996,1.10338,1.4545,0.72898,0.58547,0.66477,0.33193,1.39284,1.09607,1.3761,0.0079078,0.0079078,0.0079078
319,1719.02,1.42945,1.08505,1.45163,0.70365,0.58685,0.65866,0.32845,1.4038,1.10838,1.3864,0.0079012,0.0079012,0.0079012
320,1724.31,1.44377,1.10475,1.45627,0.69755,0.5768,0.63677,0.31361,1.43918,1.12619,1.40386,0.0078946,0.0078946,0.0078946
321,1729.56,1.43097,1.08241,1.41986,0.6742,0.55709,0.60487,0.2993,1.4623,1.16383,1.4261,0.007888,0.007888,0.007888
322,1734.78,1.42546,1.09995,1.46327,0.69113,0.57032,0.62428,0.31086,1.43828,1.1289,1.4169,0.0078814,0.0078814,0.0078814
323,1740.04,1.41612,1.08986,1.44342,0.69772,0.59042,0.65538,0.32679,1.40589,1.1014,1.38572,0.0078748,0.0078748,0.0078748
324,1745.33,1.38604,1.06589,1.42669,0.71354,0.59573,0.66483,0.33296,1.3935,1.12208,1.38419,0.0078682,0.0078682,0.0078682
325,1750.62,1.41714,1.07302,1.44046,0.71024,0.59322,0.66564,0.33479,1.39421,1.10324,1.38195,0.0078616,0.0078616,0.0078616
326,1756.02,1.39131,1.04306,1.42009,0.72447,0.58746,0.66705,0.33392,1.40291,1.09802,1.38513,0.007855,0.007855,0.007855
327,1761.17,1.40689,1.08855,1.44373,0.72462,0.58769,0.66408,0.33524,1.39083,1.09834,1.37525,0.0078484,0.0078484,0.0078484
328,1766.43,1.44807,1.10978,1.4565,0.71916,0.58919,0.66152,0.33421,1.38876,1.09654,1.37875,0.0078418,0.0078418,0.0078418
329,1771.68,1.41901,1.10309,1.44894,0.73043,0.57258,0.66214,0.33566,1.38567,1.09784,1.37585,0.0078352,0.0078352,0.0078352
330,1776.88,1.42989,1.09211,1.44784,0.73455,0.5717,0.6628,0.33159,1.39307,1.08195,1.37983,0.0078286,0.0078286,0.0078286
331,1782.15,1.42313,1.11327,1.45424,0.72615,0.57708,0.66084,0.33313,1.38612,1.0836,1.37422,0.007822,0.007822,0.007822
332,1787.35,1.45241,1.12127,1.45589,0.72062,0.57345,0.64212,0.32319,1.41224,1.09879,1.38886,0.0078154,0.0078154,0.0078154
333,1792.89,1.42772,1.11499,1.45673,0.68178,0.5475,0.6066,0.30711,1.45209,1.14851,1.42391,0.0078088,0.0078088,0.0078088
334,1798.22,1.37689,1.06979,1.42675,0.70794,0.5736,0.64457,0.32545,1.40066,1.08923,1.38406,0.0078022,0.0078022,0.0078022
335,1803.6,1.38997,1.07473,1.43534,0.73189,0.56961,0.65872,0.33325,1.38654,1.08779,1.38118,0.0077956,0.0077956,0.0077956
336,1808.85,1.41008,1.07971,1.45752,0.71125,0.58151,0.64812,0.32825,1.40626,1.09558,1.39108,0.007789,0.007789,0.007789
337,1814.02,1.39879,1.07267,1.4402,0.7,0.58575,0.65284,0.32971,1.40294,1.0942,1.38673,0.0077824,0.0077824,0.0077824
338,1819.34,1.40391,1.06741,1.44074,0.70137,0.56991,0.63593,0.32179,1.40845,1.09428,1.39221,0.0077758,0.0077758,0.0077758
339,1824.64,1.39404,1.0778,1.44627,0.71633,0.57401,0.64312,0.32359,1.40785,1.10049,1.39126,0.0077692,0.0077692,0.0077692
340,1829.92,1.39079,1.0533,1.43375,0.68056,0.59044,0.63472,0.32193,1.40944,1.12336,1.3875,0.0077626,0.0077626,0.0077626
341,1835.04,1.4031,1.07671,1.44658,0.68954,0.57512,0.63507,0.32045,1.4175,1.12972,1.39532,0.007756,0.007756,0.007756
342,1840.31,1.39848,1.0717,1.42912,0.68117,0.58102,0.64046,0.32117,1.40857,1.11029,1.39102,0.0077494,0.0077494,0.0077494
343,1845.49,1.43332,1.09186,1.44551,0.68694,0.58348,0.65004,0.32753,1.39252,1.10175,1.38247,0.0077428,0.0077428,0.0077428
344,1850.73,1.38512,1.06962,1.43577,0.72122,0.585,0.66602,0.33886,1.37442,1.07529,1.37455,0.0077362,0.0077362,0.0077362
345,1855.98,1.38605,1.06627,1.4352,0.71956,0.5866,0.66438,0.33748,1.3747,1.09307,1.37109,0.0077296,0.0077296,0.0077296
346,1861.24,1.41606,1.08562,1.44306,0.71385,0.58102,0.65774,0.33517,1.38849,1.10503,1.3772,0.007723,0.007723,0.007723
347,1866.68,1.41487,1.08235,1.4384,0.71963,0.58375,0.65341,0.33106,1.39372,1.1087,1.37392,0.0077164,0.0077164,0.0077164
348,1871.92,1.41453,1.09191,1.451,0.71759,0.59191,0.67165,0.34356,1.36576,1.07756,1.36315,0.0077098,0.0077098,0.0077098
349,1877.14,1.40532,1.06492,1.41901,0.73222,0.58971,0.66968,0.34305,1.36533,1.09193,1.36517,0.0077032,0.0077032,0.0077032
350,1882.3,1.39924,1.05747,1.4296,0.72415,0.58522,0.65646,0.33602,1.38419,1.07489,1.37953,0.0076966,0.0076966,0.0076966
351,1887.55,1.38599,1.0626,1.4331,0.67462,0.56277,0.61377,0.31456,1.41194,1.1236,1.40068,0.00769,0.00769,0.00769
352,1892.82,1.40679,1.06557,1.43194,0.70788,0.56048,0.6292,0.32238,1.40509,1.09991,1.39621,0.0076834,0.0076834,0.0076834
353,1897.97,1.40991,1.08054,1.42869,0.70527,0.59211,0.65237,0.33248,1.38463,1.09272,1.37829,0.0076768,0.0076768,0.0076768
354,1903.21,1.36698,1.03998,1.41155,0.70359,0.58452,0.64086,0.32537,1.39927,1.10707,1.39029,0.0076702,0.0076702,0.0076702
355,1908.68,1.38768,1.07187,1.44235,0.70148,0.58317,0.63851,0.32435,1.41653,1.10216,1.39763,0.0076636,0.0076636,0.0076636
356,1913.8,1.41731,1.07424,1.43556,0.71733,0.6028,0.66968,0.34186,1.37408,1.0781,1.37011,0.007657,0.007657,0.007657
357,1919.24,1.41189,1.08273,1.44478,0.70365,0.59854,0.67026,0.34459,1.36719,1.06323,1.36592,0.0076504,0.0076504,0.0076504
358,1924.55,1.39635,1.07213,1.43669,0.71122,0.60291,0.66548,0.34163,1.36597,1.07999,1.36518,0.0076438,0.0076438,0.0076438
359,1929.85,1.40082,1.07068,1.43344,0.69677,0.59616,0.66495,0.3437,1.36417,1.07412,1.36645,0.0076372,0.0076372,0.0076372
360,1935.19,1.40624,1.08074,1.43885,0.70711,0.59987,0.66754,0.34538,1.36616,1.06244,1.36599,0.0076306,0.0076306,0.0076306
361,1940.43,1.42007,1.06506,1.43219,0.70072,0.59861,0.66125,0.33963,1.36465,1.06835,1.36732,0.007624,0.007624,0.007624
362,1945.66,1.43219,1.09762,1.44647,0.70942,0.59483,0.66179,0.33922,1.36911,1.07465,1.3714,0.0076174,0.0076174,0.0076174
363,1950.97,1.40011,1.06122,1.42942,0.72003,0.57972,0.64679,0.32894,1.3934,1.10438,1.38068,0.0076108,0.0076108,0.0076108
364,1956.34,1.39672,1.06796,1.43318,0.72592,0.58754,0.65658,0.33442,1.38388,1.09839,1.37798,0.0076042,0.0076042,0.0076042
365,1961.6,1.40108,1.0683,1.43596,0.72409,0.59358,0.66093,0.34051,1.37768,1.07147,1.3702,0.0075976,0.0075976,0.0075976
366,1966.94,1.39538,1.0747,1.42424,0.7247,0.58711,0.66628,0.34075,1.3695,1.07982,1.36593,0.007591,0.007591,0.007591
367,1972.33,1.39256,1.06671,1.40922,0.72901,0.59141,0.66617,0.3399,1.36917,1.08022,1.36618,0.0075844,0.0075844,0.0075844
368,1977.77,1.37733,1.05282,1.41286,0.71256,0.59919,0.6721,0.34448,1.36527,1.07032,1.3678,0.0075778,0.0075778,0.0075778
369,1983.05,1.41957,1.0914,1.43356,0.71449,0.58422,0.65951,0.34106,1.37921,1.07882,1.37892,0.0075712,0.0075712,0.0075712
370,1988.23,1.38601,1.07063,1.42641,0.7189,0.57789,0.6512,0.3379,1.37267,1.08387,1.37439,0.0075646,0.0075646,0.0075646
